"_id";"menu_1";"menu_1_amount";"menu_2";"menu_2_amount";"menu_3";"menu_3_amount";"menu_4";"menu_4_amount";"menu_5";"menu_5_amount";"menu_6";"menu_6_amount";"menu_7";"menu_7_amount";"menu_8";"menu_8_amount";"menu_9";"menu_9_amount";"menu_10";"menu_10_amount";"menu_11";"menu_11_amount";"menu_12";"menu_12_amount";"menu_13";"menu_13_amount";"menu_14";"menu_14_amount";"menu_15";"menu_15_amount"
"MLI-04258";"Chicken Teriyaki Bowl";"26";"Sashimi Poke Bowl";"24";"Wagyu Beef Bowl";"21";"Miso Falafel Bowl";"20";"Karaage Chicken Bowl";"14";"Tofu Bowl";"19";"Salmon Aburi Bowl";"17";"Miso soup";"12";"Bone Broth soup";"11";"Coconut water";"16";"Sparkling water";"23";"Yuzu tea";"10";"Specialty Soda";"17";"Hot Chocolate";"6";"Still waterr";"13"
"MLI-04259";"Chicken Teriyaki Bowl";"26";"Sashimi Poke Bowl";"24";"Wagyu Beef Bowl";"21";"Miso Falafel Bowl";"20";"Karaage Chicken Bowl";"14";"Tofu Bowl";"19";"Salmon Aburi Bowl";"17";"Miso soup";"12";"Bone Broth soup";"11";"Coconut water";"16";"Sparkling water";"23";"Yuzu tea";"10";"Specialty Soda";"17";"Hot Chocolate";"6";"Still waterr";"13"
"MLI-04260";"Chicken Teriyaki Bowl";"26";"Sashimi Poke Bowl";"24";"Wagyu Beef Bowl";"21";"Miso Falafel Bowl";"20";"Karaage Chicken Bowl";"14";"Tofu Bowl";"19";"Salmon Aburi Bowl";"17";"Miso soup";"12";"Bone Broth soup";"11";"Coconut water";"16";"Sparkling water";"23";"Yuzu tea";"10";"Specialty Soda";"17";"Hot Chocolate";"6";"Still waterr";"13"
"MLI-04261";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"8";"Wagyu Beef Bowl";"16";"Miso Falafel Bowl";"7";"Karaage Chicken Bowl";"18";"Tofu Bowl";"7";"Salmon Aburi Bowl";"10";"Miso soup";"6";"Bone Broth soup";"5";"Coconut water";"6";"Sparkling water";"14";"Yuzu tea";"3";"Specialty Soda";"9";"Hot Chocolate";"1";"Still waterr";"10"
"MLI-04262";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"8";"Wagyu Beef Bowl";"16";"Miso Falafel Bowl";"7";"Karaage Chicken Bowl";"18";"Tofu Bowl";"7";"Salmon Aburi Bowl";"10";"Miso soup";"6";"Bone Broth soup";"5";"Coconut water";"6";"Sparkling water";"14";"Yuzu tea";"3";"Specialty Soda";"9";"Hot Chocolate";"1";"Still waterr";"10"
"MLI-04263";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"8";"Wagyu Beef Bowl";"16";"Miso Falafel Bowl";"7";"Karaage Chicken Bowl";"18";"Tofu Bowl";"7";"Salmon Aburi Bowl";"10";"Miso soup";"6";"Bone Broth soup";"5";"Coconut water";"6";"Sparkling water";"14";"Yuzu tea";"3";"Specialty Soda";"9";"Hot Chocolate";"1";"Still waterr";"10"
"MLI-04264";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"8";"Wagyu Beef Bowl";"16";"Miso Falafel Bowl";"7";"Karaage Chicken Bowl";"18";"Tofu Bowl";"7";"Salmon Aburi Bowl";"10";"Miso soup";"6";"Bone Broth soup";"5";"Coconut water";"6";"Sparkling water";"14";"Yuzu tea";"3";"Specialty Soda";"9";"Hot Chocolate";"1";"Still waterr";"10"
"MLI-04265";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"8";"Wagyu Beef Bowl";"16";"Miso Falafel Bowl";"7";"Karaage Chicken Bowl";"18";"Tofu Bowl";"7";"Salmon Aburi Bowl";"10";"Miso soup";"6";"Bone Broth soup";"5";"Coconut water";"6";"Sparkling water";"14";"Yuzu tea";"3";"Specialty Soda";"9";"Hot Chocolate";"1";"Still waterr";"10"
"MLI-04266";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"8";"Wagyu Beef Bowl";"16";"Miso Falafel Bowl";"7";"Karaage Chicken Bowl";"18";"Tofu Bowl";"7";"Salmon Aburi Bowl";"10";"Miso soup";"6";"Bone Broth soup";"5";"Coconut water";"6";"Sparkling water";"14";"Yuzu tea";"3";"Specialty Soda";"9";"Hot Chocolate";"1";"Still waterr";"10"
"MLI-04267";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"8";"Wagyu Beef Bowl";"16";"Miso Falafel Bowl";"7";"Karaage Chicken Bowl";"18";"Tofu Bowl";"7";"Salmon Aburi Bowl";"10";"Miso soup";"6";"Bone Broth soup";"5";"Coconut water";"6";"Sparkling water";"14";"Yuzu tea";"3";"Specialty Soda";"9";"Hot Chocolate";"1";"Still waterr";"10"
"MLI-04268";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"8";"Wagyu Beef Bowl";"16";"Miso Falafel Bowl";"7";"Karaage Chicken Bowl";"18";"Tofu Bowl";"7";"Salmon Aburi Bowl";"10";"Miso soup";"6";"Bone Broth soup";"5";"Coconut water";"6";"Sparkling water";"14";"Yuzu tea";"3";"Specialty Soda";"9";"Hot Chocolate";"1";"Still waterr";"10"
"MLI-04269";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"8";"Wagyu Beef Bowl";"16";"Miso Falafel Bowl";"7";"Karaage Chicken Bowl";"18";"Tofu Bowl";"7";"Salmon Aburi Bowl";"10";"Miso soup";"6";"Bone Broth soup";"5";"Coconut water";"6";"Sparkling water";"14";"Yuzu tea";"3";"Specialty Soda";"9";"Hot Chocolate";"1";"Still waterr";"10"
"MLI-04270";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"8";"Wagyu Beef Bowl";"16";"Miso Falafel Bowl";"7";"Karaage Chicken Bowl";"18";"Tofu Bowl";"7";"Salmon Aburi Bowl";"10";"Miso soup";"6";"Bone Broth soup";"5";"Coconut water";"6";"Sparkling water";"14";"Yuzu tea";"3";"Specialty Soda";"9";"Hot Chocolate";"1";"Still waterr";"10"
"MLI-04271";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"11";"Wagyu Beef Bowl";"14";"Miso Falafel Bowl";"5";"Karaage Chicken Bowl";"19";"Tofu Bowl";"8";"Salmon Aburi Bowl";"14";"Miso soup";"10";"Bone Broth soup";"5";"Coconut water";"8";"Sparkling water";"10";"Yuzu tea";"3";"Specialty Soda";"9";"Hot Chocolate";"4";"Still waterr";"3"
"MLI-04272";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"11";"Wagyu Beef Bowl";"14";"Miso Falafel Bowl";"5";"Karaage Chicken Bowl";"19";"Tofu Bowl";"8";"Salmon Aburi Bowl";"14";"Miso soup";"10";"Bone Broth soup";"5";"Coconut water";"8";"Sparkling water";"10";"Yuzu tea";"3";"Specialty Soda";"9";"Hot Chocolate";"4";"Still waterr";"3"
"MLI-04273";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"11";"Wagyu Beef Bowl";"14";"Miso Falafel Bowl";"5";"Karaage Chicken Bowl";"19";"Tofu Bowl";"8";"Salmon Aburi Bowl";"14";"Miso soup";"10";"Bone Broth soup";"5";"Coconut water";"8";"Sparkling water";"10";"Yuzu tea";"3";"Specialty Soda";"9";"Hot Chocolate";"4";"Still waterr";"3"
"MLI-04274";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"11";"Wagyu Beef Bowl";"14";"Miso Falafel Bowl";"5";"Karaage Chicken Bowl";"19";"Tofu Bowl";"8";"Salmon Aburi Bowl";"14";"Miso soup";"10";"Bone Broth soup";"5";"Coconut water";"8";"Sparkling water";"10";"Yuzu tea";"3";"Specialty Soda";"9";"Hot Chocolate";"4";"Still waterr";"3"
"MLI-04275";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"11";"Wagyu Beef Bowl";"14";"Miso Falafel Bowl";"5";"Karaage Chicken Bowl";"19";"Tofu Bowl";"8";"Salmon Aburi Bowl";"14";"Miso soup";"10";"Bone Broth soup";"5";"Coconut water";"8";"Sparkling water";"10";"Yuzu tea";"3";"Specialty Soda";"9";"Hot Chocolate";"4";"Still waterr";"3"
"MLI-04276";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"11";"Wagyu Beef Bowl";"14";"Miso Falafel Bowl";"5";"Karaage Chicken Bowl";"19";"Tofu Bowl";"8";"Salmon Aburi Bowl";"14";"Miso soup";"10";"Bone Broth soup";"5";"Coconut water";"8";"Sparkling water";"10";"Yuzu tea";"3";"Specialty Soda";"9";"Hot Chocolate";"4";"Still waterr";"3"
"MLI-04277";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"11";"Wagyu Beef Bowl";"14";"Miso Falafel Bowl";"5";"Karaage Chicken Bowl";"19";"Tofu Bowl";"8";"Salmon Aburi Bowl";"14";"Miso soup";"10";"Bone Broth soup";"5";"Coconut water";"8";"Sparkling water";"10";"Yuzu tea";"3";"Specialty Soda";"9";"Hot Chocolate";"4";"Still waterr";"3"
"MLI-04278";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"11";"Wagyu Beef Bowl";"14";"Miso Falafel Bowl";"5";"Karaage Chicken Bowl";"19";"Tofu Bowl";"8";"Salmon Aburi Bowl";"14";"Miso soup";"10";"Bone Broth soup";"5";"Coconut water";"8";"Sparkling water";"10";"Yuzu tea";"3";"Specialty Soda";"9";"Hot Chocolate";"4";"Still waterr";"3"
"MLI-04279";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"11";"Wagyu Beef Bowl";"14";"Miso Falafel Bowl";"5";"Karaage Chicken Bowl";"19";"Tofu Bowl";"8";"Salmon Aburi Bowl";"14";"Miso soup";"10";"Bone Broth soup";"5";"Coconut water";"8";"Sparkling water";"10";"Yuzu tea";"3";"Specialty Soda";"9";"Hot Chocolate";"4";"Still waterr";"3"
"MLI-04280";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"11";"Wagyu Beef Bowl";"14";"Miso Falafel Bowl";"5";"Karaage Chicken Bowl";"19";"Tofu Bowl";"8";"Salmon Aburi Bowl";"14";"Miso soup";"10";"Bone Broth soup";"5";"Coconut water";"8";"Sparkling water";"10";"Yuzu tea";"3";"Specialty Soda";"9";"Hot Chocolate";"4";"Still waterr";"3"
"MLI-04281";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"19";"Wagyu Beef Bowl";"14";"Miso Falafel Bowl";"10";"Karaage Chicken Bowl";"23";"Tofu Bowl";"13";"Salmon Aburi Bowl";"14";"Miso soup";"8";"Bone Broth soup";"13";"Coconut water";"11";"Sparkling water";"2";"Yuzu tea";"8";"Specialty Soda";"12";"Hot Chocolate";"4";"Still waterr";"8"
"MLI-04282";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"19";"Wagyu Beef Bowl";"14";"Miso Falafel Bowl";"10";"Karaage Chicken Bowl";"23";"Tofu Bowl";"13";"Salmon Aburi Bowl";"14";"Miso soup";"8";"Bone Broth soup";"13";"Coconut water";"11";"Sparkling water";"2";"Yuzu tea";"8";"Specialty Soda";"12";"Hot Chocolate";"4";"Still waterr";"8"
"MLI-04283";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"19";"Wagyu Beef Bowl";"14";"Miso Falafel Bowl";"10";"Karaage Chicken Bowl";"23";"Tofu Bowl";"13";"Salmon Aburi Bowl";"14";"Miso soup";"8";"Bone Broth soup";"13";"Coconut water";"11";"Sparkling water";"2";"Yuzu tea";"8";"Specialty Soda";"12";"Hot Chocolate";"4";"Still waterr";"8"
"MLI-04284";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"19";"Wagyu Beef Bowl";"14";"Miso Falafel Bowl";"10";"Karaage Chicken Bowl";"23";"Tofu Bowl";"13";"Salmon Aburi Bowl";"14";"Miso soup";"8";"Bone Broth soup";"13";"Coconut water";"11";"Sparkling water";"2";"Yuzu tea";"8";"Specialty Soda";"12";"Hot Chocolate";"4";"Still waterr";"8"
"MLI-04285";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"19";"Wagyu Beef Bowl";"14";"Miso Falafel Bowl";"10";"Karaage Chicken Bowl";"23";"Tofu Bowl";"13";"Salmon Aburi Bowl";"14";"Miso soup";"8";"Bone Broth soup";"13";"Coconut water";"11";"Sparkling water";"2";"Yuzu tea";"8";"Specialty Soda";"12";"Hot Chocolate";"4";"Still waterr";"8"
"MLI-04286";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"19";"Wagyu Beef Bowl";"14";"Miso Falafel Bowl";"10";"Karaage Chicken Bowl";"23";"Tofu Bowl";"13";"Salmon Aburi Bowl";"14";"Miso soup";"8";"Bone Broth soup";"13";"Coconut water";"11";"Sparkling water";"2";"Yuzu tea";"8";"Specialty Soda";"12";"Hot Chocolate";"4";"Still waterr";"8"
"MLI-04287";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"19";"Wagyu Beef Bowl";"14";"Miso Falafel Bowl";"10";"Karaage Chicken Bowl";"23";"Tofu Bowl";"13";"Salmon Aburi Bowl";"14";"Miso soup";"8";"Bone Broth soup";"13";"Coconut water";"11";"Sparkling water";"2";"Yuzu tea";"8";"Specialty Soda";"12";"Hot Chocolate";"4";"Still waterr";"8"
"MLI-04288";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"19";"Wagyu Beef Bowl";"14";"Miso Falafel Bowl";"10";"Karaage Chicken Bowl";"23";"Tofu Bowl";"13";"Salmon Aburi Bowl";"14";"Miso soup";"8";"Bone Broth soup";"13";"Coconut water";"11";"Sparkling water";"2";"Yuzu tea";"8";"Specialty Soda";"12";"Hot Chocolate";"4";"Still waterr";"8"
"MLI-04289";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"19";"Wagyu Beef Bowl";"14";"Miso Falafel Bowl";"10";"Karaage Chicken Bowl";"23";"Tofu Bowl";"13";"Salmon Aburi Bowl";"14";"Miso soup";"8";"Bone Broth soup";"13";"Coconut water";"11";"Sparkling water";"2";"Yuzu tea";"8";"Specialty Soda";"12";"Hot Chocolate";"4";"Still waterr";"8"
"MLI-04290";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"19";"Wagyu Beef Bowl";"14";"Miso Falafel Bowl";"10";"Karaage Chicken Bowl";"23";"Tofu Bowl";"13";"Salmon Aburi Bowl";"14";"Miso soup";"8";"Bone Broth soup";"13";"Coconut water";"11";"Sparkling water";"2";"Yuzu tea";"8";"Specialty Soda";"12";"Hot Chocolate";"4";"Still waterr";"8"
"MLI-04291";"Chicken Teriyaki Bowl";"23";"Sashimi Poke Bowl";"10";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"13";"Karaage Chicken Bowl";"18";"Tofu Bowl";"12";"Salmon Aburi Bowl";"17";"Miso soup";"5";"Bone Broth soup";"4";"Coconut water";"7";"Sparkling water";"9";"Yuzu tea";"10";"Specialty Soda";"15";"Hot Chocolate";"7";"Still waterr";"13"
"MLI-04292";"Chicken Teriyaki Bowl";"23";"Sashimi Poke Bowl";"10";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"13";"Karaage Chicken Bowl";"18";"Tofu Bowl";"12";"Salmon Aburi Bowl";"17";"Miso soup";"5";"Bone Broth soup";"4";"Coconut water";"7";"Sparkling water";"9";"Yuzu tea";"10";"Specialty Soda";"15";"Hot Chocolate";"7";"Still waterr";"13"
"MLI-04293";"Chicken Teriyaki Bowl";"23";"Sashimi Poke Bowl";"10";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"13";"Karaage Chicken Bowl";"18";"Tofu Bowl";"12";"Salmon Aburi Bowl";"17";"Miso soup";"5";"Bone Broth soup";"4";"Coconut water";"7";"Sparkling water";"9";"Yuzu tea";"10";"Specialty Soda";"15";"Hot Chocolate";"7";"Still waterr";"13"
"MLI-04294";"Chicken Teriyaki Bowl";"23";"Sashimi Poke Bowl";"10";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"13";"Karaage Chicken Bowl";"18";"Tofu Bowl";"12";"Salmon Aburi Bowl";"17";"Miso soup";"5";"Bone Broth soup";"4";"Coconut water";"7";"Sparkling water";"9";"Yuzu tea";"10";"Specialty Soda";"15";"Hot Chocolate";"7";"Still waterr";"13"
"MLI-04295";"Chicken Teriyaki Bowl";"23";"Sashimi Poke Bowl";"10";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"13";"Karaage Chicken Bowl";"18";"Tofu Bowl";"12";"Salmon Aburi Bowl";"17";"Miso soup";"5";"Bone Broth soup";"4";"Coconut water";"7";"Sparkling water";"9";"Yuzu tea";"10";"Specialty Soda";"15";"Hot Chocolate";"7";"Still waterr";"13"
"MLI-04296";"Chicken Teriyaki Bowl";"23";"Sashimi Poke Bowl";"10";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"13";"Karaage Chicken Bowl";"18";"Tofu Bowl";"12";"Salmon Aburi Bowl";"17";"Miso soup";"5";"Bone Broth soup";"4";"Coconut water";"7";"Sparkling water";"9";"Yuzu tea";"10";"Specialty Soda";"15";"Hot Chocolate";"7";"Still waterr";"13"
"MLI-04297";"Chicken Teriyaki Bowl";"23";"Sashimi Poke Bowl";"10";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"13";"Karaage Chicken Bowl";"18";"Tofu Bowl";"12";"Salmon Aburi Bowl";"17";"Miso soup";"5";"Bone Broth soup";"4";"Coconut water";"7";"Sparkling water";"9";"Yuzu tea";"10";"Specialty Soda";"15";"Hot Chocolate";"7";"Still waterr";"13"
"MLI-04298";"Chicken Teriyaki Bowl";"23";"Sashimi Poke Bowl";"10";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"13";"Karaage Chicken Bowl";"18";"Tofu Bowl";"12";"Salmon Aburi Bowl";"17";"Miso soup";"5";"Bone Broth soup";"4";"Coconut water";"7";"Sparkling water";"9";"Yuzu tea";"10";"Specialty Soda";"15";"Hot Chocolate";"7";"Still waterr";"13"
"MLI-04299";"Chicken Teriyaki Bowl";"23";"Sashimi Poke Bowl";"10";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"13";"Karaage Chicken Bowl";"18";"Tofu Bowl";"12";"Salmon Aburi Bowl";"17";"Miso soup";"5";"Bone Broth soup";"4";"Coconut water";"7";"Sparkling water";"9";"Yuzu tea";"10";"Specialty Soda";"15";"Hot Chocolate";"7";"Still waterr";"13"
"MLI-04300";"Chicken Teriyaki Bowl";"23";"Sashimi Poke Bowl";"10";"Wagyu Beef Bowl";"23";"Miso Falafel Bowl";"13";"Karaage Chicken Bowl";"18";"Tofu Bowl";"12";"Salmon Aburi Bowl";"17";"Miso soup";"5";"Bone Broth soup";"4";"Coconut water";"7";"Sparkling water";"9";"Yuzu tea";"10";"Specialty Soda";"15";"Hot Chocolate";"7";"Still waterr";"13"
"MLI-04301";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"15";"Wagyu Beef Bowl";"33";"Miso Falafel Bowl";"17";"Karaage Chicken Bowl";"29";"Tofu Bowl";"28";"Salmon Aburi Bowl";"21";"Miso soup";"16";"Bone Broth soup";"11";"Coconut water";"9";"Sparkling water";"11";"Yuzu tea";"13";"Specialty Soda";"13";"Hot Chocolate";"10";"Still waterr";"15"
"MLI-04302";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"15";"Wagyu Beef Bowl";"33";"Miso Falafel Bowl";"17";"Karaage Chicken Bowl";"29";"Tofu Bowl";"28";"Salmon Aburi Bowl";"21";"Miso soup";"16";"Bone Broth soup";"11";"Coconut water";"9";"Sparkling water";"11";"Yuzu tea";"13";"Specialty Soda";"13";"Hot Chocolate";"10";"Still waterr";"15"
"MLI-04303";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"15";"Wagyu Beef Bowl";"33";"Miso Falafel Bowl";"17";"Karaage Chicken Bowl";"29";"Tofu Bowl";"28";"Salmon Aburi Bowl";"21";"Miso soup";"16";"Bone Broth soup";"11";"Coconut water";"9";"Sparkling water";"11";"Yuzu tea";"13";"Specialty Soda";"13";"Hot Chocolate";"10";"Still waterr";"15"
"MLI-04304";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"15";"Wagyu Beef Bowl";"33";"Miso Falafel Bowl";"17";"Karaage Chicken Bowl";"29";"Tofu Bowl";"28";"Salmon Aburi Bowl";"21";"Miso soup";"16";"Bone Broth soup";"11";"Coconut water";"9";"Sparkling water";"11";"Yuzu tea";"13";"Specialty Soda";"13";"Hot Chocolate";"10";"Still waterr";"15"
"MLI-04305";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"15";"Wagyu Beef Bowl";"33";"Miso Falafel Bowl";"17";"Karaage Chicken Bowl";"29";"Tofu Bowl";"28";"Salmon Aburi Bowl";"21";"Miso soup";"16";"Bone Broth soup";"11";"Coconut water";"9";"Sparkling water";"11";"Yuzu tea";"13";"Specialty Soda";"13";"Hot Chocolate";"10";"Still waterr";"15"
"MLI-04306";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"15";"Wagyu Beef Bowl";"33";"Miso Falafel Bowl";"17";"Karaage Chicken Bowl";"29";"Tofu Bowl";"28";"Salmon Aburi Bowl";"21";"Miso soup";"16";"Bone Broth soup";"11";"Coconut water";"9";"Sparkling water";"11";"Yuzu tea";"13";"Specialty Soda";"13";"Hot Chocolate";"10";"Still waterr";"15"
"MLI-04307";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"15";"Wagyu Beef Bowl";"33";"Miso Falafel Bowl";"17";"Karaage Chicken Bowl";"29";"Tofu Bowl";"28";"Salmon Aburi Bowl";"21";"Miso soup";"16";"Bone Broth soup";"11";"Coconut water";"9";"Sparkling water";"11";"Yuzu tea";"13";"Specialty Soda";"13";"Hot Chocolate";"10";"Still waterr";"15"
"MLI-04308";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"15";"Wagyu Beef Bowl";"33";"Miso Falafel Bowl";"17";"Karaage Chicken Bowl";"29";"Tofu Bowl";"28";"Salmon Aburi Bowl";"21";"Miso soup";"16";"Bone Broth soup";"11";"Coconut water";"9";"Sparkling water";"11";"Yuzu tea";"13";"Specialty Soda";"13";"Hot Chocolate";"10";"Still waterr";"15"
"MLI-04309";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"15";"Wagyu Beef Bowl";"33";"Miso Falafel Bowl";"17";"Karaage Chicken Bowl";"29";"Tofu Bowl";"28";"Salmon Aburi Bowl";"21";"Miso soup";"16";"Bone Broth soup";"11";"Coconut water";"9";"Sparkling water";"11";"Yuzu tea";"13";"Specialty Soda";"13";"Hot Chocolate";"10";"Still waterr";"15"
"MLI-04310";"Chicken Teriyaki Bowl";"21";"Sashimi Poke Bowl";"15";"Wagyu Beef Bowl";"33";"Miso Falafel Bowl";"17";"Karaage Chicken Bowl";"29";"Tofu Bowl";"28";"Salmon Aburi Bowl";"21";"Miso soup";"16";"Bone Broth soup";"11";"Coconut water";"9";"Sparkling water";"11";"Yuzu tea";"13";"Specialty Soda";"13";"Hot Chocolate";"10";"Still waterr";"15"
"MLI-04311";"Chicken Teriyaki Bowl";"28";"Sashimi Poke Bowl";"24";"Wagyu Beef Bowl";"26";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"34";"Tofu Bowl";"20";"Salmon Aburi Bowl";"30";"Miso soup";"16";"Bone Broth soup";"7";"Coconut water";"15";"Sparkling water";"20";"Yuzu tea";"17";"Specialty Soda";"22";"Hot Chocolate";"16";"Still waterr";"17"
"MLI-04312";"Chicken Teriyaki Bowl";"28";"Sashimi Poke Bowl";"24";"Wagyu Beef Bowl";"26";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"34";"Tofu Bowl";"20";"Salmon Aburi Bowl";"30";"Miso soup";"16";"Bone Broth soup";"7";"Coconut water";"15";"Sparkling water";"20";"Yuzu tea";"17";"Specialty Soda";"22";"Hot Chocolate";"16";"Still waterr";"17"
"MLI-04313";"Chicken Teriyaki Bowl";"28";"Sashimi Poke Bowl";"24";"Wagyu Beef Bowl";"26";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"34";"Tofu Bowl";"20";"Salmon Aburi Bowl";"30";"Miso soup";"16";"Bone Broth soup";"7";"Coconut water";"15";"Sparkling water";"20";"Yuzu tea";"17";"Specialty Soda";"22";"Hot Chocolate";"16";"Still waterr";"17"
"MLI-04314";"Chicken Teriyaki Bowl";"28";"Sashimi Poke Bowl";"24";"Wagyu Beef Bowl";"26";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"34";"Tofu Bowl";"20";"Salmon Aburi Bowl";"30";"Miso soup";"16";"Bone Broth soup";"7";"Coconut water";"15";"Sparkling water";"20";"Yuzu tea";"17";"Specialty Soda";"22";"Hot Chocolate";"16";"Still waterr";"17"
"MLI-04315";"Chicken Teriyaki Bowl";"28";"Sashimi Poke Bowl";"24";"Wagyu Beef Bowl";"26";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"34";"Tofu Bowl";"20";"Salmon Aburi Bowl";"30";"Miso soup";"16";"Bone Broth soup";"7";"Coconut water";"15";"Sparkling water";"20";"Yuzu tea";"17";"Specialty Soda";"22";"Hot Chocolate";"16";"Still waterr";"17"
"MLI-04316";"Chicken Teriyaki Bowl";"28";"Sashimi Poke Bowl";"24";"Wagyu Beef Bowl";"26";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"34";"Tofu Bowl";"20";"Salmon Aburi Bowl";"30";"Miso soup";"16";"Bone Broth soup";"7";"Coconut water";"15";"Sparkling water";"20";"Yuzu tea";"17";"Specialty Soda";"22";"Hot Chocolate";"16";"Still waterr";"17"
"MLI-04317";"Chicken Teriyaki Bowl";"28";"Sashimi Poke Bowl";"24";"Wagyu Beef Bowl";"26";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"34";"Tofu Bowl";"20";"Salmon Aburi Bowl";"30";"Miso soup";"16";"Bone Broth soup";"7";"Coconut water";"15";"Sparkling water";"20";"Yuzu tea";"17";"Specialty Soda";"22";"Hot Chocolate";"16";"Still waterr";"17"
"MLI-04318";"Chicken Teriyaki Bowl";"28";"Sashimi Poke Bowl";"24";"Wagyu Beef Bowl";"26";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"34";"Tofu Bowl";"20";"Salmon Aburi Bowl";"30";"Miso soup";"16";"Bone Broth soup";"7";"Coconut water";"15";"Sparkling water";"20";"Yuzu tea";"17";"Specialty Soda";"22";"Hot Chocolate";"16";"Still waterr";"17"
"MLI-04319";"Chicken Teriyaki Bowl";"28";"Sashimi Poke Bowl";"24";"Wagyu Beef Bowl";"26";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"34";"Tofu Bowl";"20";"Salmon Aburi Bowl";"30";"Miso soup";"16";"Bone Broth soup";"7";"Coconut water";"15";"Sparkling water";"20";"Yuzu tea";"17";"Specialty Soda";"22";"Hot Chocolate";"16";"Still waterr";"17"
"MLI-04320";"Chicken Teriyaki Bowl";"28";"Sashimi Poke Bowl";"24";"Wagyu Beef Bowl";"26";"Miso Falafel Bowl";"12";"Karaage Chicken Bowl";"34";"Tofu Bowl";"20";"Salmon Aburi Bowl";"30";"Miso soup";"16";"Bone Broth soup";"7";"Coconut water";"15";"Sparkling water";"20";"Yuzu tea";"17";"Specialty Soda";"22";"Hot Chocolate";"16";"Still waterr";"17"
