"_id";"date";"menu_id";"amount_sold"
"SAL-0007781";"2025-06-02";"MI-011";"12"
"SAL-0007782";"2025-06-02";"MI-012";"9"
"SAL-0007783";"2025-06-02";"MI-013";"5"
"SAL-0007784";"2025-06-02";"MI-014";"6"
"SAL-0007785";"2025-06-02";"MI-015";"6"
"SAL-0007786";"2025-06-03";"MI-001";"15"
"SAL-0007787";"2025-06-03";"MI-002";"15"
"SAL-0007788";"2025-06-03";"MI-003";"20"
"SAL-0007789";"2025-06-03";"MI-004";"12"
"SAL-0007790";"2025-06-03";"MI-005";"16"
"SAL-0007791";"2025-06-03";"MI-006";"7"
"SAL-0007792";"2025-06-03";"MI-007";"10"
"SAL-0007793";"2025-06-03";"MI-008";"6"
"SAL-0007794";"2025-06-03";"MI-009";"8"
"SAL-0007795";"2025-06-03";"MI-010";"8"
"SAL-0007796";"2025-06-03";"MI-011";"11"
"SAL-0007797";"2025-06-03";"MI-012";"8"
"SAL-0007798";"2025-06-03";"MI-013";"8"
"SAL-0007799";"2025-06-03";"MI-014";"8"
"SAL-0007800";"2025-06-03";"MI-015";"7"
"SAL-0007801";"2025-06-04";"MI-001";"20"
"SAL-0007802";"2025-06-04";"MI-002";"12"
"SAL-0007803";"2025-06-04";"MI-003";"12"
"SAL-0007804";"2025-06-04";"MI-004";"13"
"SAL-0007805";"2025-06-04";"MI-005";"17"
"SAL-0007806";"2025-06-04";"MI-006";"12"
"SAL-0007807";"2025-06-04";"MI-007";"17"
"SAL-0007808";"2025-06-04";"MI-008";"7"
"SAL-0007809";"2025-06-04";"MI-009";"5"
"SAL-0007810";"2025-06-04";"MI-010";"11"
"SAL-0007811";"2025-06-04";"MI-011";"9"
"SAL-0007812";"2025-06-04";"MI-012";"5"
"SAL-0007813";"2025-06-04";"MI-013";"8"
"SAL-0007814";"2025-06-04";"MI-014";"2"
"SAL-0007815";"2025-06-04";"MI-015";"12"
"SAL-0007816";"2025-06-05";"MI-001";"27"
"SAL-0007817";"2025-06-05";"MI-002";"13"
"SAL-0007818";"2025-06-05";"MI-003";"11"
"SAL-0007819";"2025-06-05";"MI-004";"10"
"SAL-0007820";"2025-06-05";"MI-005";"17"
"SAL-0007821";"2025-06-05";"MI-006";"9"
"SAL-0007822";"2025-06-05";"MI-007";"10"
"SAL-0007823";"2025-06-05";"MI-008";"13"
"SAL-0007824";"2025-06-05";"MI-009";"8"
"SAL-0007825";"2025-06-05";"MI-010";"8"
"SAL-0007826";"2025-06-05";"MI-011";"13"
"SAL-0007827";"2025-06-05";"MI-012";"10"
"SAL-0007828";"2025-06-05";"MI-013";"9"
"SAL-0007829";"2025-06-05";"MI-014";"7"
"SAL-0007830";"2025-06-05";"MI-015";"9"
"SAL-0007831";"2025-06-06";"MI-001";"14"
"SAL-0007832";"2025-06-06";"MI-002";"16"
"SAL-0007833";"2025-06-06";"MI-003";"19"
"SAL-0007834";"2025-06-06";"MI-004";"14"
"SAL-0007835";"2025-06-06";"MI-005";"24"
"SAL-0007836";"2025-06-06";"MI-006";"15"
"SAL-0007837";"2025-06-06";"MI-007";"20"
"SAL-0007838";"2025-06-06";"MI-008";"9"
"SAL-0007839";"2025-06-06";"MI-009";"9"
"SAL-0007840";"2025-06-06";"MI-010";"8"
"SAL-0007841";"2025-06-06";"MI-011";"12"
"SAL-0007842";"2025-06-06";"MI-012";"17"
"SAL-0007843";"2025-06-06";"MI-013";"11"
"SAL-0007844";"2025-06-06";"MI-014";"12"
"SAL-0007845";"2025-06-06";"MI-015";"7"
"SAL-0007846";"2025-06-07";"MI-001";"34"
"SAL-0007847";"2025-06-07";"MI-002";"20"
"SAL-0007848";"2025-06-07";"MI-003";"21"
"SAL-0007849";"2025-06-07";"MI-004";"15"
"SAL-0007850";"2025-06-07";"MI-005";"37"
"SAL-0007851";"2025-06-07";"MI-006";"22"
"SAL-0007852";"2025-06-07";"MI-007";"31"
"SAL-0007853";"2025-06-07";"MI-008";"23"
"SAL-0007854";"2025-06-07";"MI-009";"16"
"SAL-0007855";"2025-06-07";"MI-010";"8"
"SAL-0007856";"2025-06-07";"MI-011";"16"
"SAL-0007857";"2025-06-07";"MI-012";"15"
"SAL-0007858";"2025-06-07";"MI-013";"13"
"SAL-0007859";"2025-06-07";"MI-014";"14"
"SAL-0007860";"2025-06-07";"MI-015";"21"
"SAL-0007861";"2025-06-08";"MI-001";"31"
"SAL-0007862";"2025-06-08";"MI-002";"23"
"SAL-0007863";"2025-06-08";"MI-003";"27"
"SAL-0007864";"2025-06-08";"MI-004";"27"
"SAL-0007865";"2025-06-08";"MI-005";"27"
"SAL-0007866";"2025-06-08";"MI-006";"16"
"SAL-0007867";"2025-06-08";"MI-007";"13"
"SAL-0007868";"2025-06-08";"MI-008";"23"
"SAL-0007869";"2025-06-08";"MI-009";"19"
"SAL-0007870";"2025-06-08";"MI-010";"9"
"SAL-0007871";"2025-06-08";"MI-011";"21"
"SAL-0007872";"2025-06-08";"MI-012";"14"
"SAL-0007873";"2025-06-08";"MI-013";"12"
"SAL-0007874";"2025-06-08";"MI-014";"13"
"SAL-0007875";"2025-06-08";"MI-015";"15"
"SAL-0007876";"2025-06-09";"MI-001";"16"
"SAL-0007877";"2025-06-09";"MI-002";"21"
"SAL-0007878";"2025-06-09";"MI-003";"12"
"SAL-0007879";"2025-06-09";"MI-004";"9"
"SAL-0007880";"2025-06-09";"MI-005";"15"
"SAL-0007881";"2025-06-09";"MI-006";"7"
"SAL-0007882";"2025-06-09";"MI-007";"12"
"SAL-0007883";"2025-06-09";"MI-008";"9"
"SAL-0007884";"2025-06-09";"MI-009";"5"
"SAL-0007885";"2025-06-09";"MI-010";"11"
"SAL-0007886";"2025-06-09";"MI-011";"15"
"SAL-0007887";"2025-06-09";"MI-012";"9"
"SAL-0007888";"2025-06-09";"MI-013";"11"
"SAL-0007889";"2025-06-09";"MI-014";"10"
"SAL-0007890";"2025-06-09";"MI-015";"8"
"SAL-0007891";"2025-06-10";"MI-001";"17"
"SAL-0007892";"2025-06-10";"MI-002";"14"
"SAL-0007893";"2025-06-10";"MI-003";"16"
"SAL-0007894";"2025-06-10";"MI-004";"14"
"SAL-0007895";"2025-06-10";"MI-005";"14"
"SAL-0007896";"2025-06-10";"MI-006";"8"
"SAL-0007897";"2025-06-10";"MI-007";"12"
"SAL-0007898";"2025-06-10";"MI-008";"12"
"SAL-0007899";"2025-06-10";"MI-009";"4"
"SAL-0007900";"2025-06-10";"MI-010";"13"
"SAL-0007901";"2025-06-10";"MI-011";"13"
"SAL-0007902";"2025-06-10";"MI-012";"6"
"SAL-0007903";"2025-06-10";"MI-013";"11"
"SAL-0007904";"2025-06-10";"MI-014";"5"
"SAL-0007905";"2025-06-10";"MI-015";"9"
"SAL-0007906";"2025-06-11";"MI-001";"18"
"SAL-0007907";"2025-06-11";"MI-002";"15"
"SAL-0007908";"2025-06-11";"MI-003";"10"
"SAL-0007909";"2025-06-11";"MI-004";"12"
"SAL-0007910";"2025-06-11";"MI-005";"15"
"SAL-0007911";"2025-06-11";"MI-006";"11"
"SAL-0007912";"2025-06-11";"MI-007";"16"
"SAL-0007913";"2025-06-11";"MI-008";"7"
"SAL-0007914";"2025-06-11";"MI-009";"2"
"SAL-0007915";"2025-06-11";"MI-010";"9"
"SAL-0007916";"2025-06-11";"MI-011";"2"
"SAL-0007917";"2025-06-11";"MI-012";"3"
"SAL-0007918";"2025-06-11";"MI-013";"10"
"SAL-0007919";"2025-06-11";"MI-014";"4"
"SAL-0007920";"2025-06-11";"MI-015";"7"
"SAL-0007921";"2025-06-12";"MI-001";"20"
"SAL-0007922";"2025-06-12";"MI-002";"23"
"SAL-0007923";"2025-06-12";"MI-003";"27"
"SAL-0007924";"2025-06-12";"MI-004";"13"
"SAL-0007925";"2025-06-12";"MI-005";"18"
"SAL-0007926";"2025-06-12";"MI-006";"14"
"SAL-0007927";"2025-06-12";"MI-007";"17"
"SAL-0007928";"2025-06-12";"MI-008";"12"
"SAL-0007929";"2025-06-12";"MI-009";"9"
"SAL-0007930";"2025-06-12";"MI-010";"6"
"SAL-0007931";"2025-06-12";"MI-011";"13"
"SAL-0007932";"2025-06-12";"MI-012";"10"
"SAL-0007933";"2025-06-12";"MI-013";"7"
"SAL-0007934";"2025-06-12";"MI-014";"9"
"SAL-0007935";"2025-06-12";"MI-015";"9"
"SAL-0007936";"2025-06-13";"MI-001";"16"
"SAL-0007937";"2025-06-13";"MI-002";"20"
"SAL-0007938";"2025-06-13";"MI-003";"20"
"SAL-0007939";"2025-06-13";"MI-004";"14"
"SAL-0007940";"2025-06-13";"MI-005";"27"
"SAL-0007941";"2025-06-13";"MI-006";"13"
"SAL-0007942";"2025-06-13";"MI-007";"19"
"SAL-0007943";"2025-06-13";"MI-008";"13"
"SAL-0007944";"2025-06-13";"MI-009";"10"
"SAL-0007945";"2025-06-13";"MI-010";"9"
"SAL-0007946";"2025-06-13";"MI-011";"12"
"SAL-0007947";"2025-06-13";"MI-012";"11"
"SAL-0007948";"2025-06-13";"MI-013";"10"
"SAL-0007949";"2025-06-13";"MI-014";"10"
"SAL-0007950";"2025-06-13";"MI-015";"9"
"SAL-0007951";"2025-06-14";"MI-001";"37"
"SAL-0007952";"2025-06-14";"MI-002";"20"
"SAL-0007953";"2025-06-14";"MI-003";"25"
"SAL-0007954";"2025-06-14";"MI-004";"31"
"SAL-0007955";"2025-06-14";"MI-005";"34"
"SAL-0007956";"2025-06-14";"MI-006";"20"
"SAL-0007957";"2025-06-14";"MI-007";"15"
"SAL-0007958";"2025-06-14";"MI-008";"20"
"SAL-0007959";"2025-06-14";"MI-009";"19"
"SAL-0007960";"2025-06-14";"MI-010";"14"
"SAL-0007961";"2025-06-14";"MI-011";"21"
"SAL-0007962";"2025-06-14";"MI-012";"11"
"SAL-0007963";"2025-06-14";"MI-013";"17"
"SAL-0007964";"2025-06-14";"MI-014";"11"
"SAL-0007965";"2025-06-14";"MI-015";"21"
"SAL-0007966";"2025-06-15";"MI-001";"33"
"SAL-0007967";"2025-06-15";"MI-002";"27"
"SAL-0007968";"2025-06-15";"MI-003";"32"
"SAL-0007969";"2025-06-15";"MI-004";"18"
"SAL-0007970";"2025-06-15";"MI-005";"36"
"SAL-0007971";"2025-06-15";"MI-006";"30"
"SAL-0007972";"2025-06-15";"MI-007";"17"
"SAL-0007973";"2025-06-15";"MI-008";"21"
"SAL-0007974";"2025-06-15";"MI-009";"12"
"SAL-0007975";"2025-06-15";"MI-010";"16"
"SAL-0007976";"2025-06-15";"MI-011";"25"
"SAL-0007977";"2025-06-15";"MI-012";"14"
"SAL-0007978";"2025-06-15";"MI-013";"13"
"SAL-0007979";"2025-06-15";"MI-014";"13"
"SAL-0007980";"2025-06-15";"MI-015";"12"
"SAL-0007981";"2025-06-16";"MI-001";"13"
"SAL-0007982";"2025-06-16";"MI-002";"8"
"SAL-0007983";"2025-06-16";"MI-003";"19"
"SAL-0007984";"2025-06-16";"MI-004";"14"
"SAL-0007985";"2025-06-16";"MI-005";"16"
"SAL-0007986";"2025-06-16";"MI-006";"12"
"SAL-0007987";"2025-06-16";"MI-007";"9"
"SAL-0007988";"2025-06-16";"MI-008";"7"
"SAL-0007989";"2025-06-16";"MI-009";"10"
"SAL-0007990";"2025-06-16";"MI-010";"9"
"SAL-0007991";"2025-06-16";"MI-011";"8"
"SAL-0007992";"2025-06-16";"MI-012";"9"
"SAL-0007993";"2025-06-16";"MI-013";"7"
"SAL-0007994";"2025-06-16";"MI-014";"7"
"SAL-0007995";"2025-06-16";"MI-015";"7"
"SAL-0007996";"2025-06-17";"MI-001";"12"
"SAL-0007997";"2025-06-17";"MI-002";"8"
"SAL-0007998";"2025-06-17";"MI-003";"17"
"SAL-0007999";"2025-06-17";"MI-004";"11"
"SAL-0008000";"2025-06-17";"MI-005";"20"
"SAL-0008001";"2025-06-17";"MI-006";"13"
"SAL-0008002";"2025-06-17";"MI-007";"7"
"SAL-0008003";"2025-06-17";"MI-008";"8"
"SAL-0008004";"2025-06-17";"MI-009";"7"
"SAL-0008005";"2025-06-17";"MI-010";"11"
"SAL-0008006";"2025-06-17";"MI-011";"12"
"SAL-0008007";"2025-06-17";"MI-012";"5"
"SAL-0008008";"2025-06-17";"MI-013";"8"
"SAL-0008009";"2025-06-17";"MI-014";"8"
"SAL-0008010";"2025-06-17";"MI-015";"5"
"SAL-0008011";"2025-06-18";"MI-001";"21"
"SAL-0008012";"2025-06-18";"MI-002";"22"
"SAL-0008013";"2025-06-18";"MI-003";"22"
"SAL-0008014";"2025-06-18";"MI-004";"10"
"SAL-0008015";"2025-06-18";"MI-005";"24"
"SAL-0008016";"2025-06-18";"MI-006";"4"
"SAL-0008017";"2025-06-18";"MI-007";"18"
"SAL-0008018";"2025-06-18";"MI-008";"13"
"SAL-0008019";"2025-06-18";"MI-009";"11"
"SAL-0008020";"2025-06-18";"MI-010";"8"
"SAL-0008021";"2025-06-18";"MI-011";"16"
"SAL-0008022";"2025-06-18";"MI-012";"11"
"SAL-0008023";"2025-06-18";"MI-013";"8"
"SAL-0008024";"2025-06-18";"MI-014";"12"
"SAL-0008025";"2025-06-18";"MI-015";"10"
"SAL-0008026";"2025-06-19";"MI-001";"26"
"SAL-0008027";"2025-06-19";"MI-002";"14"
"SAL-0008028";"2025-06-19";"MI-003";"16"
"SAL-0008029";"2025-06-19";"MI-004";"15"
"SAL-0008030";"2025-06-19";"MI-005";"23"
"SAL-0008031";"2025-06-19";"MI-006";"15"
"SAL-0008032";"2025-06-19";"MI-007";"16"
"SAL-0008033";"2025-06-19";"MI-008";"4"
"SAL-0008034";"2025-06-19";"MI-009";"8"
"SAL-0008035";"2025-06-19";"MI-010";"11"
"SAL-0008036";"2025-06-19";"MI-011";"10"
"SAL-0008037";"2025-06-19";"MI-012";"16"
"SAL-0008038";"2025-06-19";"MI-013";"16"
"SAL-0008039";"2025-06-19";"MI-014";"13"
"SAL-0008040";"2025-06-19";"MI-015";"8"
"SAL-0008041";"2025-06-20";"MI-001";"29"
"SAL-0008042";"2025-06-20";"MI-002";"18"
"SAL-0008043";"2025-06-20";"MI-003";"24"
"SAL-0008044";"2025-06-20";"MI-004";"19"
"SAL-0008045";"2025-06-20";"MI-005";"24"
"SAL-0008046";"2025-06-20";"MI-006";"8"
"SAL-0008047";"2025-06-20";"MI-007";"11"
"SAL-0008048";"2025-06-20";"MI-008";"6"
"SAL-0008049";"2025-06-20";"MI-009";"13"
"SAL-0008050";"2025-06-20";"MI-010";"8"
"SAL-0008051";"2025-06-20";"MI-011";"15"
"SAL-0008052";"2025-06-20";"MI-012";"14"
"SAL-0008053";"2025-06-20";"MI-013";"7"
"SAL-0008054";"2025-06-20";"MI-014";"10"
"SAL-0008055";"2025-06-20";"MI-015";"5"
"SAL-0008056";"2025-06-21";"MI-001";"33"
"SAL-0008057";"2025-06-21";"MI-002";"32"
"SAL-0008058";"2025-06-21";"MI-003";"33"
"SAL-0008059";"2025-06-21";"MI-004";"24"
"SAL-0008060";"2025-06-21";"MI-005";"36"
"SAL-0008061";"2025-06-21";"MI-006";"28"
"SAL-0008062";"2025-06-21";"MI-007";"26"
"SAL-0008063";"2025-06-21";"MI-008";"23"
"SAL-0008064";"2025-06-21";"MI-009";"15"
"SAL-0008065";"2025-06-21";"MI-010";"8"
"SAL-0008066";"2025-06-21";"MI-011";"17"
"SAL-0008067";"2025-06-21";"MI-012";"14"
"SAL-0008068";"2025-06-21";"MI-013";"7"
"SAL-0008069";"2025-06-21";"MI-014";"8"
"SAL-0008070";"2025-06-21";"MI-015";"12"
"SAL-0008071";"2025-06-22";"MI-001";"35"
"SAL-0008072";"2025-06-22";"MI-002";"27"
"SAL-0008073";"2025-06-22";"MI-003";"34"
"SAL-0008074";"2025-06-22";"MI-004";"24"
"SAL-0008075";"2025-06-22";"MI-005";"33"
"SAL-0008076";"2025-06-22";"MI-006";"23"
"SAL-0008077";"2025-06-22";"MI-007";"24"
"SAL-0008078";"2025-06-22";"MI-008";"15"
"SAL-0008079";"2025-06-22";"MI-009";"23"
"SAL-0008080";"2025-06-22";"MI-010";"16"
"SAL-0008081";"2025-06-22";"MI-011";"19"
"SAL-0008082";"2025-06-22";"MI-012";"19"
"SAL-0008083";"2025-06-22";"MI-013";"12"
"SAL-0008084";"2025-06-22";"MI-014";"13"
"SAL-0008085";"2025-06-22";"MI-015";"21"
"SAL-0008086";"2025-06-23";"MI-001";"19"
"SAL-0008087";"2025-06-23";"MI-002";"10"
"SAL-0008088";"2025-06-23";"MI-003";"18"
"SAL-0008089";"2025-06-23";"MI-004";"6"
"SAL-0008090";"2025-06-23";"MI-005";"19"
"SAL-0008091";"2025-06-23";"MI-006";"8"
"SAL-0008092";"2025-06-23";"MI-007";"12"
"SAL-0008093";"2025-06-23";"MI-008";"9"
"SAL-0008094";"2025-06-23";"MI-009";"7"
"SAL-0008095";"2025-06-23";"MI-010";"1"
"SAL-0008096";"2025-06-23";"MI-011";"6"
"SAL-0008097";"2025-06-23";"MI-012";"9"
"SAL-0008098";"2025-06-23";"MI-013";"9"
"SAL-0008099";"2025-06-23";"MI-014";"10"
"SAL-0008100";"2025-06-23";"MI-015";"12"
"SAL-0008101";"2025-06-24";"MI-001";"22"
"SAL-0008102";"2025-06-24";"MI-002";"17"
"SAL-0008103";"2025-06-24";"MI-003";"20"
"SAL-0008104";"2025-06-24";"MI-004";"12"
"SAL-0008105";"2025-06-24";"MI-005";"21"
"SAL-0008106";"2025-06-24";"MI-006";"6"
"SAL-0008107";"2025-06-24";"MI-007";"11"
"SAL-0008108";"2025-06-24";"MI-008";"12"
"SAL-0008109";"2025-06-24";"MI-009";"12"
"SAL-0008110";"2025-06-24";"MI-010";"1"
"SAL-0008111";"2025-06-24";"MI-011";"10"
"SAL-0008112";"2025-06-24";"MI-012";"4"
"SAL-0008113";"2025-06-24";"MI-013";"7"
"SAL-0008114";"2025-06-24";"MI-014";"10"
"SAL-0008115";"2025-06-24";"MI-015";"11"
"SAL-0008116";"2025-06-25";"MI-001";"18"
"SAL-0008117";"2025-06-25";"MI-002";"16"
"SAL-0008118";"2025-06-25";"MI-003";"14"
"SAL-0008119";"2025-06-25";"MI-004";"14"
"SAL-0008120";"2025-06-25";"MI-005";"15"
"SAL-0008121";"2025-06-25";"MI-006";"9"
"SAL-0008122";"2025-06-25";"MI-007";"12"
"SAL-0008123";"2025-06-25";"MI-008";"6"
"SAL-0008124";"2025-06-25";"MI-009";"5"
"SAL-0008125";"2025-06-25";"MI-010";"10"
"SAL-0008126";"2025-06-25";"MI-011";"8"
"SAL-0008127";"2025-06-25";"MI-012";"13"
"SAL-0008128";"2025-06-25";"MI-013";"8"
"SAL-0008129";"2025-06-25";"MI-014";"7"
"SAL-0008130";"2025-06-25";"MI-015";"6"
"SAL-0008131";"2025-06-26";"MI-001";"21"
"SAL-0008132";"2025-06-26";"MI-002";"24"
"SAL-0008133";"2025-06-26";"MI-003";"17"
"SAL-0008134";"2025-06-26";"MI-004";"6"
"SAL-0008135";"2025-06-26";"MI-005";"24"
"SAL-0008136";"2025-06-26";"MI-006";"16"
"SAL-0008137";"2025-06-26";"MI-007";"14"
"SAL-0008138";"2025-06-26";"MI-008";"9"
"SAL-0008139";"2025-06-26";"MI-009";"7"
"SAL-0008140";"2025-06-26";"MI-010";"4"
"SAL-0008141";"2025-06-26";"MI-011";"12"
"SAL-0008142";"2025-06-26";"MI-012";"10"
"SAL-0008143";"2025-06-26";"MI-013";"9"
"SAL-0008144";"2025-06-26";"MI-014";"9"
"SAL-0008145";"2025-06-26";"MI-015";"10"
"SAL-0008146";"2025-06-27";"MI-001";"24"
"SAL-0008147";"2025-06-27";"MI-002";"17"
"SAL-0008148";"2025-06-27";"MI-003";"22"
"SAL-0008149";"2025-06-27";"MI-004";"21"
"SAL-0008150";"2025-06-27";"MI-005";"30"
"SAL-0008151";"2025-06-27";"MI-006";"12"
"SAL-0008152";"2025-06-27";"MI-007";"19"
"SAL-0008153";"2025-06-27";"MI-008";"6"
"SAL-0008154";"2025-06-27";"MI-009";"14"
"SAL-0008155";"2025-06-27";"MI-010";"5"
"SAL-0008156";"2025-06-27";"MI-011";"16"
"SAL-0008157";"2025-06-27";"MI-012";"8"
"SAL-0008158";"2025-06-27";"MI-013";"7"
"SAL-0008159";"2025-06-27";"MI-014";"12"
"SAL-0008160";"2025-06-27";"MI-015";"7"
"SAL-0008161";"2025-06-28";"MI-001";"31"
"SAL-0008162";"2025-06-28";"MI-002";"29"
"SAL-0008163";"2025-06-28";"MI-003";"23"
"SAL-0008164";"2025-06-28";"MI-004";"20"
"SAL-0008165";"2025-06-28";"MI-005";"33"
"SAL-0008166";"2025-06-28";"MI-006";"17"
"SAL-0008167";"2025-06-28";"MI-007";"20"
"SAL-0008168";"2025-06-28";"MI-008";"19"
"SAL-0008169";"2025-06-28";"MI-009";"18"
"SAL-0008170";"2025-06-28";"MI-010";"20"
"SAL-0008171";"2025-06-28";"MI-011";"15"
"SAL-0008172";"2025-06-28";"MI-012";"16"
"SAL-0008173";"2025-06-28";"MI-013";"11"
"SAL-0008174";"2025-06-28";"MI-014";"18"
"SAL-0008175";"2025-06-28";"MI-015";"20"
"SAL-0008176";"2025-06-29";"MI-001";"27"
"SAL-0008177";"2025-06-29";"MI-002";"18"
"SAL-0008178";"2025-06-29";"MI-003";"14"
"SAL-0008179";"2025-06-29";"MI-004";"11"
"SAL-0008180";"2025-06-29";"MI-005";"25"
"SAL-0008181";"2025-06-29";"MI-006";"17"
"SAL-0008182";"2025-06-29";"MI-007";"21"
"SAL-0008183";"2025-06-29";"MI-008";"16"
"SAL-0008184";"2025-06-29";"MI-009";"7"
"SAL-0008185";"2025-06-29";"MI-010";"14"
"SAL-0008186";"2025-06-29";"MI-011";"14"
"SAL-0008187";"2025-06-29";"MI-012";"14"
"SAL-0008188";"2025-06-29";"MI-013";"14"
"SAL-0008189";"2025-06-29";"MI-014";"15"
"SAL-0008190";"2025-06-29";"MI-015";"8"
"SAL-0008191";"2025-06-30";"MI-001";"15"
"SAL-0008192";"2025-06-30";"MI-002";"9"
"SAL-0008193";"2025-06-30";"MI-003";"15"
"SAL-0008194";"2025-06-30";"MI-004";"9"
"SAL-0008195";"2025-06-30";"MI-005";"24"
"SAL-0008196";"2025-06-30";"MI-006";"5"
"SAL-0008197";"2025-06-30";"MI-007";"13"
"SAL-0008198";"2025-06-30";"MI-008";"9"
"SAL-0008199";"2025-06-30";"MI-009";"5"
"SAL-0008200";"2025-06-30";"MI-010";"4"
"SAL-0008201";"2025-06-30";"MI-011";"13"
"SAL-0008202";"2025-06-30";"MI-012";"7"
"SAL-0008203";"2025-06-30";"MI-013";"8"
"SAL-0008204";"2025-06-30";"MI-014";"6"
"SAL-0008205";"2025-06-30";"MI-015";"5"
"SAL-0008206";"2025-07-01";"MI-001";"26"
"SAL-0008207";"2025-07-01";"MI-002";"13"
"SAL-0008208";"2025-07-01";"MI-003";"21"
"SAL-0008209";"2025-07-01";"MI-004";"16"
"SAL-0008210";"2025-07-01";"MI-005";"18"
"SAL-0008211";"2025-07-01";"MI-006";"12"
"SAL-0008212";"2025-07-01";"MI-007";"22"
"SAL-0008213";"2025-07-01";"MI-008";"14"
"SAL-0008214";"2025-07-01";"MI-009";"8"
"SAL-0008215";"2025-07-01";"MI-010";"8"
"SAL-0008216";"2025-07-01";"MI-011";"3"
"SAL-0008217";"2025-07-01";"MI-012";"10"
"SAL-0008218";"2025-07-01";"MI-013";"8"
"SAL-0008219";"2025-07-01";"MI-014";"11"
"SAL-0008220";"2025-07-01";"MI-015";"10"
"SAL-0008221";"2025-07-02";"MI-001";"25"
"SAL-0008222";"2025-07-02";"MI-002";"17"
"SAL-0008223";"2025-07-02";"MI-003";"11"
"SAL-0008224";"2025-07-02";"MI-004";"12"
"SAL-0008225";"2025-07-02";"MI-005";"22"
"SAL-0008226";"2025-07-02";"MI-006";"8"
"SAL-0008227";"2025-07-02";"MI-007";"12"
"SAL-0008228";"2025-07-02";"MI-008";"13"
"SAL-0008229";"2025-07-02";"MI-009";"4"
"SAL-0008230";"2025-07-02";"MI-010";"6"
"SAL-0008231";"2025-07-02";"MI-011";"12"
"SAL-0008232";"2025-07-02";"MI-012";"6"
"SAL-0008233";"2025-07-02";"MI-013";"6"
"SAL-0008234";"2025-07-02";"MI-014";"5"
"SAL-0008235";"2025-07-02";"MI-015";"12"
"SAL-0008236";"2025-07-03";"MI-001";"21"
"SAL-0008237";"2025-07-03";"MI-002";"15"
"SAL-0008238";"2025-07-03";"MI-003";"23"
"SAL-0008239";"2025-07-03";"MI-004";"18"
"SAL-0008240";"2025-07-03";"MI-005";"21"
"SAL-0008241";"2025-07-03";"MI-006";"16"
"SAL-0008242";"2025-07-03";"MI-007";"23"
"SAL-0008243";"2025-07-03";"MI-008";"6"
"SAL-0008244";"2025-07-03";"MI-009";"13"
"SAL-0008245";"2025-07-03";"MI-010";"7"
"SAL-0008246";"2025-07-03";"MI-011";"9"
"SAL-0008247";"2025-07-03";"MI-012";"5"
"SAL-0008248";"2025-07-03";"MI-013";"8"
"SAL-0008249";"2025-07-03";"MI-014";"6"
"SAL-0008250";"2025-07-03";"MI-015";"4"
"SAL-0008251";"2025-07-04";"MI-001";"25"
"SAL-0008252";"2025-07-04";"MI-002";"16"
"SAL-0008253";"2025-07-04";"MI-003";"19"
"SAL-0008254";"2025-07-04";"MI-004";"12"
"SAL-0008255";"2025-07-04";"MI-005";"20"
"SAL-0008256";"2025-07-04";"MI-006";"10"
"SAL-0008257";"2025-07-04";"MI-007";"13"
"SAL-0008258";"2025-07-04";"MI-008";"10"
"SAL-0008259";"2025-07-04";"MI-009";"7"
"SAL-0008260";"2025-07-04";"MI-010";"10"
"SAL-0008261";"2025-07-04";"MI-011";"13"
"SAL-0008262";"2025-07-04";"MI-012";"11"
"SAL-0008263";"2025-07-04";"MI-013";"7"
"SAL-0008264";"2025-07-04";"MI-014";"8"
"SAL-0008265";"2025-07-04";"MI-015";"11"
"SAL-0008266";"2025-07-05";"MI-001";"34"
"SAL-0008267";"2025-07-05";"MI-002";"25"
"SAL-0008268";"2025-07-05";"MI-003";"29"
"SAL-0008269";"2025-07-05";"MI-004";"22"
"SAL-0008270";"2025-07-05";"MI-005";"28"
"SAL-0008271";"2025-07-05";"MI-006";"16"
"SAL-0008272";"2025-07-05";"MI-007";"16"
"SAL-0008273";"2025-07-05";"MI-008";"17"
"SAL-0008274";"2025-07-05";"MI-009";"11"
"SAL-0008275";"2025-07-05";"MI-010";"20"
"SAL-0008276";"2025-07-05";"MI-011";"22"
"SAL-0008277";"2025-07-05";"MI-012";"15"
"SAL-0008278";"2025-07-05";"MI-013";"16"
"SAL-0008279";"2025-07-05";"MI-014";"18"
"SAL-0008280";"2025-07-05";"MI-015";"16"
"SAL-0008281";"2025-07-06";"MI-001";"43"
"SAL-0008282";"2025-07-06";"MI-002";"39"
"SAL-0008283";"2025-07-06";"MI-003";"36"
"SAL-0008284";"2025-07-06";"MI-004";"19"
"SAL-0008285";"2025-07-06";"MI-005";"25"
"SAL-0008286";"2025-07-06";"MI-006";"29"
"SAL-0008287";"2025-07-06";"MI-007";"24"
"SAL-0008288";"2025-07-06";"MI-008";"22"
"SAL-0008289";"2025-07-06";"MI-009";"11"
"SAL-0008290";"2025-07-06";"MI-010";"17"
"SAL-0008291";"2025-07-06";"MI-011";"13"
"SAL-0008292";"2025-07-06";"MI-012";"13"
"SAL-0008293";"2025-07-06";"MI-013";"14"
"SAL-0008294";"2025-07-06";"MI-014";"8"
"SAL-0008295";"2025-07-06";"MI-015";"18"
"SAL-0008296";"2025-07-07";"MI-001";"18"
"SAL-0008297";"2025-07-07";"MI-002";"0"
